,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.8235968779909575,228,79,21111
1,Run_2,0.7258967366275413,181,79,16466
2,Run_3,0.7774427237886998,134,79,11880
3,Run_4,0.7814745846198204,168,79,15197
4,Run_5,0.8079804253717296,227,64,20974
5,Run_6,0.7718210251050214,144,79,13076
6,Run_7,0.8196082671568333,191,58,16795
7,Run_8,0.8054511014733032,185,79,17178
8,Run_9,0.7856954639563337,191,79,18048
9,Run_10,0.8097144298809423,192,78,17505
