,Run_nr,HV
0,Run_1,0.7315499123084517
1,Run_2,0.7441790986460896
2,Run_3,0.7347494166106848
3,Run_4,0.7416745197094188
4,Run_5,0.7382437655348424
5,Run_6,0.7382100463743343
6,Run_7,0.7432638866383884
7,Run_8,0.7541537981597797
8,Run_9,0.7577796789293453
9,Run_10,0.7444977704156319
10,Run_11,0.7491853552468459
11,Run_12,0.7408062096352743
12,Run_13,0.7452762471899158
13,Run_14,0.7445426938454185
14,Run_15,0.7512870310969655
15,Run_16,0.7492456516468783
16,Run_17,0.7575592245110577
17,Run_18,0.7507923406952204
18,Run_19,0.7427382645078479
19,Run_20,0.7425789060066901
20,Means,0.7451156908854539
