,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:10:33.110381,0.8499665613449147
1,Run_10,0 days 00:04:39.682389,0.8549018665577406
2,Run_11,0 days 00:02:41.531809,0.8489694086363836
3,Run_12,0 days 00:02:34.971062,0.851958463984366
4,Run_13,0 days 00:07:00.873030,0.8494251354565879
5,Run_14,0 days 00:09:08.029227,0.8461517514246468
6,Run_15,0 days 00:03:49.246888,0.8500586678199998
7,Run_16,0 days 00:03:40.155121,0.8489734132657353
8,Run_17,0 days 00:03:00.812504,0.8527946305929655
9,Run_18,0 days 00:05:43.237599,0.8550996952477063
10,Run_19,0 days 00:03:18.662145,0.8522684222961743
11,Run_2,0 days 00:02:13.006851,0.8527858204083921
12,Run_20,0 days 00:02:47.739373,0.8536932694194489
13,Run_3,0 days 00:03:52.281509,0.853426561104637
14,Run_4,0 days 00:06:23.165520,0.8480147049989788
15,Run_5,0 days 00:02:24.114641,0.8438643071390527
16,Run_6,0 days 00:05:14.669110,0.8490559086303768
17,Run_7,0 days 00:02:55.148435,0.8491023623308545
18,Run_8,0 days 00:11:16.342266,0.8533704962937156
19,Run_9,0 days 00:02:33.687734,0.8540160425451822
20,Average,0 days 00:04:47.523379700,0.8508948744748931
