,Run_nr,HV
0,Run_1,0.7654064947382543
1,Run_2,0.7515867806920257
2,Run_3,0.7575968186124862
3,Run_4,0.7576416319454998
4,Run_5,0.7548817498250011
5,Run_6,0.7577379465857079
6,Run_7,0.7525251767729039
7,Run_8,0.7577444221581178
8,Run_9,0.7616499771655194
9,Run_10,0.758550135437068
10,Means,0.7575321133932585
