,Run_nr,HV
0,Run_1,0.7123544086716118
1,Run_2,0.7210890431179146
2,Run_3,0.7188055242463567
3,Run_4,0.7231493659161271
4,Run_5,0.7309704653906809
5,Run_6,0.7225803962759711
6,Run_7,0.727454942573494
7,Run_8,0.7340184671747265
8,Run_9,0.7244548716835923
9,Run_10,0.7296172774833812
10,Run_11,0.7148071261631903
11,Run_12,0.7265147553542995
12,Run_13,0.7245988775840039
13,Run_14,0.7345562739918454
14,Run_15,0.7286525930413207
15,Run_16,0.7248157558055499
16,Run_17,0.728984131769686
17,Run_18,0.7145844961328148
18,Run_19,0.7174450107784733
19,Run_20,0.7281506195363147
20,Means,0.7243802201345677
