,Run_nr,HV
0,Run_1,0.792047607033731
1,Run_2,0.8073797309690003
2,Run_3,0.8020792035593147
3,Run_4,0.7911145283948244
4,Run_5,0.7868159592488918
5,Run_6,0.8029626247942621
6,Run_7,0.7982740047494905
7,Run_8,0.8122077121152051
8,Run_9,0.7848977417895087
9,Run_10,0.8129365546571837
10,Run_11,0.8101204992971877
11,Run_12,0.792058019070045
12,Run_13,0.7877129962236347
13,Run_14,0.8091033234418988
14,Run_15,0.7916030931757111
15,Run_16,0.8059364625507086
16,Run_17,0.8052837079664092
17,Run_18,0.8012991017616365
18,Run_19,0.8053710088862727
19,Run_20,0.8115493510498135
20,Means,0.8005376615367364
