,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:09:34.681952,0.7515156803142011
1,Run_10,0 days 00:06:53.869977,0.7875313496426
2,Run_2,0 days 00:05:44.920148,0.764749236974077
3,Run_3,0 days 00:06:27.068997,0.7720396013611672
4,Run_4,0 days 00:11:33.089245,0.8062253400715089
5,Run_5,0 days 00:09:18.004519,0.7792126983978069
6,Run_6,0 days 00:06:06.813248,0.7597614541612414
7,Run_7,0 days 00:03:37.955958,0.7195102655116181
8,Run_8,0 days 00:07:41.642506,0.7753621060640451
9,Run_9,0 days 00:10:06.751165,0.7801375948418956
