,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:34.395827,0.5808474855630257
1,Run_10,0 days 00:10:55.304699,0.6936293290197162
2,Run_2,0 days 00:15:42.835330,0.729993275591681
3,Run_3,0 days 00:09:43.846120,0.6994435965624037
4,Run_4,0 days 00:01:11.378450,0.6446001664352545
5,Run_5,0 days 00:13:03.649692,0.6966520719412972
6,Run_6,0 days 00:03:49.494606,0.5941794290123019
7,Run_7,0 days 00:10:04.208436,0.6919423424799669
8,Run_8,0 days 00:04:14.586656,0.6774462754223054
9,Run_9,0 days 00:16:40.345835,0.7226710217603909
