,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:25:19.688641,0.7175051456846008
1,Run_10,0 days 00:24:35.359875,0.729297180245524
2,Run_2,0 days 00:04:07.258661,0.6983704936394782
3,Run_3,0 days 00:04:47.088285,0.6656158679871937
4,Run_4,0 days 00:07:14.943443,0.6790912749184383
5,Run_5,0 days 00:04:57.137467,0.6354884799040128
6,Run_6,0 days 00:22:36.763957,0.7103948140752816
7,Run_7,0 days 00:04:39.574361,0.6548032643351107
8,Run_8,0 days 00:04:37.667455,0.6619429241865875
9,Run_9,0 days 00:22:32.389283,0.7194167789213143
