,Run_nr,HV
0,Run_1,0.7173368703567651
1,Run_2,0.7283164514495442
2,Run_3,0.7188021876696262
3,Run_4,0.728737133141065
4,Run_5,0.7155960155303984
5,Run_6,0.7211746215380554
6,Run_7,0.7250098997920171
7,Run_8,0.7156684699332421
8,Run_9,0.7273276109095371
9,Run_10,0.7244267444071043
10,Run_11,0.7185166791123665
11,Run_12,0.7237631331744776
12,Run_13,0.7221970556594391
13,Run_14,0.7246923387046242
14,Run_15,0.7233869327041981
15,Run_16,0.7292151960967445
16,Run_17,0.7186677386645068
17,Run_18,0.7203500617761543
18,Run_19,0.7283464353139363
19,Run_20,0.7241000427577716
20,Means,0.7227815809345788
