,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:09:49.100940,0.7750464723816315
1,Run_10,0 days 00:11:21.755708,0.7904528827050532
2,Run_2,0 days 00:07:19.333630,0.7497211540339885
3,Run_3,0 days 00:06:59.416653,0.7327794371890092
4,Run_4,0 days 00:10:38.569370,0.7743388805950479
5,Run_5,0 days 00:10:27.807081,0.8049931533676113
6,Run_6,0 days 00:01:42.915117,0.6550163499608026
7,Run_7,0 days 00:08:12.318825,0.7735643764375207
8,Run_8,0 days 00:07:21.417483,0.748068816224743
9,Run_9,0 days 00:09:39.510588,0.7747897046297421
