,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:35.549862,0.7581884658665418
1,Run_10,0 days 00:05:48.938166,0.8145239897321304
2,Run_2,0 days 00:02:41.708373,0.7513269339356297
3,Run_3,0 days 00:01:05.629808,0.7402333097060202
4,Run_4,0 days 00:03:30.205863,0.788297672108958
5,Run_5,0 days 00:03:42.114108,0.8106947631461969
6,Run_6,0 days 00:02:06.792137,0.7389358097961243
7,Run_7,0 days 00:02:39.155793,0.7851380195506006
8,Run_8,0 days 00:02:06.591243,0.7348246573038433
9,Run_9,0 days 00:02:01.717001,0.8001057222148803
