,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:28:31.941371,0.7542809712658567
1,Run_10,0 days 00:24:12.559153,0.7376150877653653
2,Run_2,0 days 00:17:28.378427,0.7451580704473395
3,Run_3,0 days 00:25:24.388733,0.7468117408738657
4,Run_4,0 days 00:23:59.263278,0.7547031848001597
5,Run_5,0 days 00:24:02.959136,0.7501197411944436
6,Run_6,0 days 00:22:32.812000,0.7448691417054993
7,Run_7,0 days 00:25:18.384743,0.7423473757316286
8,Run_8,0 days 00:26:57.467573,0.753511455741489
9,Run_9,0 days 00:23:31.155874,0.7433994697009829
