,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:30.957302,0.7959240865203635
1,Run_10,0 days 00:03:37.350917,0.7843821175461381
2,Run_11,0 days 00:03:35.763895,0.7970010226137365
3,Run_12,0 days 00:03:39.849044,0.7933667678416441
4,Run_13,0 days 00:03:32.162102,0.7941488793120848
5,Run_14,0 days 00:03:14.899916,0.7999853331413154
6,Run_15,0 days 00:03:09.906169,0.7999383541131513
7,Run_16,0 days 00:03:13.757595,0.7959402834718824
8,Run_17,0 days 00:03:10.148979,0.802641907327831
9,Run_18,0 days 00:03:06.336114,0.7962830085292473
10,Run_19,0 days 00:03:15.187979,0.7881631348225208
11,Run_2,0 days 00:03:41.504027,0.7918082662498804
12,Run_20,0 days 00:03:14.557813,0.7918787550986005
13,Run_3,0 days 00:04:05.061849,0.8022206622111823
14,Run_4,0 days 00:04:02.816536,0.7952332551899594
15,Run_5,0 days 00:03:30.329032,0.7976502891296722
16,Run_6,0 days 00:03:44.723133,0.7925731222938324
17,Run_7,0 days 00:03:35.955863,0.786838919177349
18,Run_8,0 days 00:03:37.504694,0.7981839381961899
19,Run_9,0 days 00:03:31.809246,0.7956325845442795
20,Average,0 days 00:03:30.529110250,0.7949897343665431
