,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:00:33.572221,0.3955909030839651
1,Run_10,0 days 00:00:34.500687,0.5226465794458394
2,Run_2,0 days 00:00:34.855502,0.23771640015858336
3,Run_3,0 days 00:00:33.649177,0.3279350929674704
4,Run_4,0 days 00:00:47.515409,0.5067457981426529
5,Run_5,0 days 00:00:32.202973,0.4190748505272095
6,Run_6,0 days 00:00:39.268017,0.3676714281709657
7,Run_7,0 days 00:00:56.589322,0.3323826343252801
8,Run_8,0 days 00:00:29.874277,0.5146100892631883
9,Run_9,0 days 00:00:34.090915,0.4233181557880909
