,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6729146893809244,60,40,5541
1,Run_2,0.740041888423017,63,39,5500
2,Run_3,0.759262507458622,56,43,4797
3,Run_4,0.8002570972043682,115,39,10573
4,Run_5,0.7607722527241488,102,38,9326
5,Run_6,0.7091261498292026,50,43,4461
6,Run_7,0.7834801029990669,102,38,9113
7,Run_8,0.8102222168827165,142,39,13442
8,Run_9,0.7283723984926576,109,100,4573
9,Run_10,0.7515760218812947,67,22,5900
