,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:36.165165,0.8082831753507054
1,Run_10,0 days 00:05:03.165944,0.797006139096796
2,Run_2,0 days 00:02:22.822143,0.7785752329693125
3,Run_3,0 days 00:03:09.957721,0.7706164325960811
4,Run_4,0 days 00:03:04.939501,0.7778535987601667
5,Run_5,0 days 00:03:01.826198,0.7939281809772096
6,Run_6,0 days 00:03:23.308116,0.8036105738233398
7,Run_7,0 days 00:03:02.853546,0.7568429104044274
8,Run_8,0 days 00:02:52.460340,0.7709600297944423
9,Run_9,0 days 00:01:37.490325,0.692304303775164
