,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:42.782575,0.8258675028332754
1,Run_10,0 days 00:01:42.158974,0.7854712047126479
2,Run_2,0 days 00:02:51.089857,0.8381537056837702
3,Run_3,0 days 00:02:22.197778,0.8137078462702885
4,Run_4,0 days 00:04:57.240202,0.7952088614438291
5,Run_5,0 days 00:01:38.519052,0.7933122689829442
6,Run_6,0 days 00:02:00.356645,0.8185766746358791
7,Run_7,0 days 00:02:39.356486,0.8134323277709032
8,Run_8,0 days 00:01:54.844770,0.8013015045392474
9,Run_9,0 days 00:02:48.274422,0.8070032958099562
