,count,mean,std,min,lq,med,uq,max,outliers
HV,8.0,0.763262457532055,0.01232152047431249,0.7380929993064526,0.7598366896483159,0.7651054214164017,0.7713051485512,0.7782246665869841,"0.6711892383078061, 0.6370663684417245"
