,Run_number,Duration,HV Obtained
0,Run_1,2 days 13:11:43.522127,0.6473938954739792
1,Run_10,2 days 06:26:40.117206,0.6436256775452098
2,Run_11,2 days 05:33:10.917115,0.6539472788724773
3,Run_12,2 days 05:47:08.681751,0.6411692021869486
4,Run_13,2 days 09:31:41.052062,0.6446330935408418
5,Run_14,2 days 11:04:24.433321,0.6408392724726242
6,Run_15,2 days 01:22:41.415630,0.6440763864428247
7,Run_16,2 days 05:51:56.668280,0.6444965859147395
8,Run_17,2 days 03:26:32.742781,0.6484737184248834
9,Run_18,2 days 03:20:04.034317,0.6541007173853907
10,Run_19,2 days 05:12:25.221427,0.6403605966781735
11,Run_2,2 days 08:49:52.928192,0.6562558526555511
12,Run_20,2 days 08:13:21.917273,0.6528409861381705
13,Run_3,2 days 10:21:52.091672,0.6513367111509687
14,Run_4,2 days 07:45:59.517949,0.6394645023311903
15,Run_5,2 days 03:38:42.839780,0.6438881050168035
16,Run_6,2 days 23:05:04.635229,0.656533751369841
17,Run_7,2 days 13:14:56.702980,0.6480767719631566
18,Run_8,2 days 13:16:34.314641,0.6460267196035612
19,Run_9,2 days 03:22:25.523524,0.6526705749333936
20,Average,2 days 08:07:51.963862850,0.6475105200050364
