,Run_nr,HV
0,Run_1,0.7103865186679802
1,Run_2,0.703858491419806
2,Run_3,0.7258879301564207
3,Run_4,0.7285547546999707
4,Run_5,0.715704456500357
5,Run_6,0.7233078431493394
6,Run_7,0.7192236749497578
7,Run_8,0.7196569561442919
8,Run_9,0.7161833975992296
9,Run_10,0.7249164806564572
10,Run_11,0.714409117473594
11,Run_12,0.706794382862854
12,Run_13,0.7223979539360739
13,Run_14,0.7224746672018557
14,Run_15,0.7237327044705514
15,Run_16,0.735095930012376
16,Run_17,0.72734248763477
17,Run_18,0.7116231103401134
18,Run_19,0.7144823119938974
19,Run_20,0.7174211029892685
20,Means,0.7191727136429484
