,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8105170465947524,0.011555916098737611,0.7902671488240408,0.8051699764928257,0.8078474716772589,0.8169644108589529,0.8295862016491065,0.5779312885695864
