,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.5779312885695864,146,116,9229
1,Run_2,0.8051699764928257,329,59,23310
2,Run_3,0.8169644108589529,357,48,28120
3,Run_4,0.8217155031216086,294,79,20169
4,Run_5,0.8078474716772589,370,26,27524
5,Run_6,0.8075014717012866,342,79,24924
6,Run_7,0.8136349620160905,296,79,20846
7,Run_8,0.8295862016491065,438,61,34431
8,Run_9,0.7902671488240408,309,79,20998
9,Run_10,0.8019662730116014,305,47,21366
