,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:49.968724,0.5779312885695864
1,Run_10,0 days 00:04:40.979732,0.8019662730116014
2,Run_2,0 days 00:05:12.319239,0.8051699764928257
3,Run_3,0 days 00:13:19.569446,0.8169644108589529
4,Run_4,0 days 00:04:30.413721,0.8217155031216086
5,Run_5,0 days 00:06:11.850090,0.8078474716772589
6,Run_6,0 days 00:05:17.460909,0.8075014717012866
7,Run_7,0 days 00:04:04.267309,0.8136349620160905
8,Run_8,0 days 00:07:05.620102,0.8295862016491065
9,Run_9,0 days 00:04:25.013491,0.7902671488240408
