,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:11:17.575918,0.7521681461948455
1,Run_10,0 days 00:11:01.983927,0.7495458872665707
2,Run_11,0 days 00:10:46.408590,0.7502856068398798
3,Run_12,0 days 00:10:53.380088,0.750508186591365
4,Run_13,0 days 00:10:33.991273,0.7541028747594509
5,Run_14,0 days 00:10:25.286397,0.7496059199605457
6,Run_15,0 days 00:09:58.162639,0.7605502951816165
7,Run_16,0 days 00:10:38.091582,0.7544745321187822
8,Run_17,0 days 00:11:29.282529,0.748887745961383
9,Run_18,0 days 00:10:31.359800,0.7521136164168644
10,Run_19,0 days 00:10:52.327075,0.7511985205774492
11,Run_2,0 days 00:10:48.441802,0.7545588504608142
12,Run_20,0 days 00:10:40.653302,0.7494991549306159
13,Run_3,0 days 00:10:45.634860,0.7547225749871178
14,Run_4,0 days 00:11:03.971644,0.752778786915274
15,Run_5,0 days 00:12:17.127569,0.7514812955370795
16,Run_6,0 days 00:13:25.323835,0.7495438567501702
17,Run_7,0 days 00:12:59.649336,0.7549376533840375
18,Run_8,0 days 00:11:54.277131,0.7467989210761153
19,Run_9,0 days 00:11:16.540380,0.752655256109969
20,Average,0 days 00:11:10.973483850,0.7520208841009973
