,Run_nr,HV
0,Run_1,0.7521681461948455
1,Run_2,0.7545588504608142
2,Run_3,0.7547225749871178
3,Run_4,0.752778786915274
4,Run_5,0.7514812955370795
5,Run_6,0.7495438567501702
6,Run_7,0.7549376533840375
7,Run_8,0.7467989210761153
8,Run_9,0.752655256109969
9,Run_10,0.7495458872665707
10,Run_11,0.7502856068398798
11,Run_12,0.750508186591365
12,Run_13,0.7541028747594509
13,Run_14,0.7496059199605457
14,Run_15,0.7605502951816165
15,Run_16,0.7544745321187822
16,Run_17,0.748887745961383
17,Run_18,0.7521136164168644
18,Run_19,0.7511985205774492
19,Run_20,0.7494991549306159
20,Means,0.7520208841009972
