,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:32.225307,0.8537293110836127
1,Run_10,0 days 00:03:36.496059,0.8546559823155568
2,Run_2,0 days 00:03:28.747234,0.8543924777042261
3,Run_3,0 days 00:03:48.999853,0.8549010656318704
4,Run_4,0 days 00:04:18.712019,0.8520826074942633
5,Run_5,0 days 00:03:20.229304,0.8529179731769925
6,Run_6,0 days 00:03:30.424972,0.8551245239496856
7,Run_7,0 days 00:03:59.639537,0.8553119406033374
8,Run_8,0 days 00:08:14.900127,0.8531406305689377
9,Run_9,0 days 00:03:17.506616,0.8491215845517419
10,Average,0 days 00:04:12.788102800,0.8535378097080224
