,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.8130383612344758,0.010414280285285703,0.7900789312445186,0.8101637492941839,0.8170621238151303,0.8180016098609993,0.8234062576338246,0.7676033494719896
