,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7206390982873541,425,4,40088
1,Run_2,0.7286436970052681,436,0,40087
2,Run_3,0.7120876410059674,309,4,28260
3,Run_4,0.7065442137505935,329,0,30173
4,Run_5,0.7277042332487926,427,0,40037
5,Run_6,0.7232649071282089,427,0,40057
6,Run_7,0.7191868099358736,239,18,21227
7,Run_8,0.7207024493668723,364,26,34187
8,Run_9,0.701222508746656,279,4,25274
9,Run_10,0.7094494100514773,210,12,17995
