,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:04:50.494792,0.8543756582609496
1,Run_10,0 days 00:04:31.976091,0.856503718298353
2,Run_2,0 days 00:04:05.822795,0.8484624225604799
3,Run_3,0 days 00:04:26.857887,0.8503269779865525
4,Run_4,0 days 00:06:31.601332,0.8519929037967893
5,Run_5,0 days 00:24:15.819244,0.8536924684935786
6,Run_6,0 days 00:05:04.508594,0.8541546027207451
7,Run_7,0 days 00:07:02.795895,0.8496678159952907
8,Run_8,0 days 00:04:31.533484,0.8534297648081182
9,Run_9,0 days 00:04:16.035614,0.8543139869689362
10,Average,0 days 00:06:57.744572800,0.8526920319889794
