,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:25:48.953627,0.7527233995360524
1,Run_10,0 days 00:23:21.850220,0.7382243904254753
2,Run_2,0 days 00:25:06.170834,0.7446669902685387
3,Run_3,0 days 00:19:59.963841,0.7417517579587092
4,Run_4,0 days 00:22:57.257644,0.7432350847964256
5,Run_5,0 days 00:22:50.780508,0.7483800039312746
6,Run_6,0 days 00:25:12.989213,0.7482153144391381
7,Run_7,0 days 00:24:29.951837,0.7423850754773865
8,Run_8,0 days 00:22:44.875552,0.7425451057914805
9,Run_9,0 days 00:27:30.575690,0.7412392057722634
