,Run_nr,HV
0,Run_1,0.7910232228456094
1,Run_2,0.7909062876685448
2,Run_3,0.8013599721277798
3,Run_4,0.8039245367644997
4,Run_5,0.7790405708999606
5,Run_6,0.7941075883721582
6,Run_7,0.7792728394023491
7,Run_8,0.7833183159732651
8,Run_9,0.7955108104969344
9,Run_10,0.7919026394512055
10,Run_11,0.7795019042012565
11,Run_12,0.7815034179511514
12,Run_13,0.7807449411519717
13,Run_14,0.7941388244811002
14,Run_15,0.7838765613048684
15,Run_16,0.7793729551361372
16,Run_17,0.7942877966929771
17,Run_18,0.7993664676365879
18,Run_19,0.7883681535855449
19,Run_20,0.785631389886709
20,Means,0.7888579598015305
