,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:01:16.060018,0.6229175939110468
1,Run_10,0 days 00:06:13.981853,0.7628559806160896
2,Run_2,0 days 00:08:09.020465,0.7772886929611953
3,Run_3,0 days 00:07:32.993692,0.7743772725229157
4,Run_4,0 days 00:08:32.210157,0.7571610959103614
5,Run_5,0 days 00:05:07.015311,0.761916463510545
6,Run_6,0 days 00:10:04.035978,0.7840898261558678
7,Run_7,0 days 00:09:59.088515,0.7470933769662607
8,Run_8,0 days 00:01:37.632736,0.6447377508199857
9,Run_9,0 days 00:09:50.066039,0.7741116917612045
