,count,mean,std,min,lq,med,uq,max,outliers
HV,8.0,0.767361800050555,0.01217705917139147,0.7470933769662607,0.7607276216104991,0.768483836188647,0.7751051276324856,0.7840898261558678,"0.6447377508199857, 0.6229175939110468"
