,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6467206433331678,122,100,9411
1,Run_2,0.6830334756569054,157,127,9293
2,Run_3,0.7389638588405215,488,0,40081
3,Run_4,0.7504239490004587,510,4,40027
4,Run_5,0.7471850499883648,495,0,40013
5,Run_6,0.6582512373211391,193,177,8878
6,Run_7,0.7397244156447702,476,0,40029
7,Run_8,0.6550744991695907,141,118,9119
8,Run_9,0.7476275019000209,486,0,40082
9,Run_10,0.7419740310987772,492,0,40024
