,f_1,f_2,HV
0,25.562489811387362,1175.9,0.381130260026816
1,25.575907111002664,1177.2,0.381130260026816
2,25.583813474407766,1175.4,0.38154231532249316
3,25.58866922441944,1172.8,0.3825824036637793
4,25.591144603020503,1173.0,0.38345636265357236
5,25.59460120342441,1172.7,0.38404039037326426
6,25.583264197864157,1173.8,0.3844096792150554
7,25.575973564119472,1175.1,0.38451525688974353
8,25.586386975189107,1172.5,0.3847529866756286
9,25.578594308913544,1173.6,0.38513658990921884
10,25.590020091684536,1171.3,0.38581560519823876
11,25.572435454814475,1170.4,0.38615817049727597
12,25.56312942263663,1170.9,0.3867536410562385
13,25.553725268278495,1171.4,0.38713789306137236
14,25.540833363617956,1170.2,0.3874241225298718
15,25.5630842552838,1169.7,0.38883399810322994
16,25.538851710908176,1165.2,0.38913834239686207
17,25.53866013903238,1166.8,0.3898265405966264
18,25.551189666540335,1166.7,0.3902168348603916
19,25.554171230992075,1165.6,0.39061813647402366
20,25.560581360939064,1165.3,0.39124702929649874
21,25.563366161865254,1164.7,0.3917029448797618
22,25.56177959370149,1163.3,0.3917030547741508
23,25.565358717039512,1162.7,0.39188137307293414
24,25.54642373206934,1162.1,0.39236439935910983
25,25.53982203024655,1164.7,0.3928943851165491
26,25.54964515073955,1163.1,0.39291058322567785
27,25.53488269467389,1162.2,0.39374358801720427
28,25.551283635400818,1165.3,0.3941556341954923
29,25.51639522991221,1165.2,0.3942656647989192
30,25.51822788227415,1167.5,0.394805665689418
31,25.518731472299955,1166.9,0.39480573224332194
32,25.50774490309786,1167.8,0.39481947178425053
33,25.504203678803012,1168.6,0.39483211370690263
34,25.497612360279724,1167.5,0.39507144318472964
35,25.51189614623839,1169.6,0.395397408551775
36,25.501517519222084,1168.0,0.3956243672303721
37,25.51331710077511,1168.6,0.3959877864165331
38,25.519457264935074,1167.5,0.3960170453827251
39,25.516436763110207,1167.3,0.39636402556235173
40,25.524923033792447,1166.8,0.3965142953118158
41,25.503953960450012,1168.5,0.39651524934892424
42,25.512069547340058,1168.9,0.39652123824907387
43,25.522464787635567,1166.4,0.3967238690825979
44,25.50447987456974,1165.5,0.39687178055514083
45,25.513834189090264,1164.3,0.39727041996201995
46,25.538726592149185,1164.2,0.39738977243289
47,25.557723876916366,1164.2,0.39789848902182146
48,25.507629648473394,1163.7,0.398234422093289
49,25.507910516724902,1162.0,0.3988111603339874
50,25.51202126499738,1159.6,0.3990354886509183
51,25.516416515676188,1162.3,0.39947042752034545
52,25.51708208517421,1162.4,0.39977994793077354
53,25.490980027723406,1161.5,0.4000289868814468
54,25.493975090464495,1161.9,0.4010424709346177
55,25.49750385479994,1160.8,0.4013907137461306
56,25.485707907401736,1160.4,0.4019413624719608
57,25.507120347632867,1157.3,0.4022988185416648
58,25.545923776198368,1156.6,0.402699886857402
59,25.50001142162945,1155.6,0.40309200062212563
60,25.50600466210148,1155.1,0.40314273617995494
61,25.5160790584424,1155.0,0.40329094071432114
62,25.532228723321406,1153.1,0.4038903105306141
63,25.537391818998323,1152.6,0.40423044922796836
64,25.577038371483308,1149.9,0.40471478208354766
65,25.566908424490045,1146.9,0.40572239255484294
66,25.592869788232612,1148.3,0.406464267009381
67,25.5743309261384,1147.7,0.40671335744648623
68,25.59208429162535,1148.8,0.4072549270540904
69,25.585169014157625,1149.6,0.40725501771190176
70,25.584349252662015,1146.8,0.4073499287801634
71,25.580512623496368,1146.9,0.40744943596368366
72,25.602079774890065,1145.6,0.4077952523961357
73,25.598505324036818,1146.2,0.4080862410708576
74,25.607767227191783,1145.3,0.4082789375629245
75,25.600418446969893,1144.9,0.4083281946364538
76,25.593395702352336,1143.4,0.4085617617220506
77,25.615166885581232,1145.0,0.40931576809213144
78,25.59542407990988,1148.0,0.409626852989844
79,25.585736980640338,1146.0,0.4096386296105532
80,25.616771624519124,1146.2,0.40979601033652246
81,25.564567509617532,1144.8,0.41013590078994017
