,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,10.0,0.8524730588560375,0.0028161080370084,0.8490142604851207,0.8497455058047103,0.8530681467776751,0.8540614950883221,0.8577315376575322,,Mut_prob,0.8,0.8594639403150041
0,HV,10.0,0.8521331459166797,0.0019916992379794,0.8492225012114004,0.8513811966633429,0.8519696769465503,0.8535268770698929,0.8549186860010173,,Mut_prob,0.85,0.8582537413249718
0,HV,10.0,0.8521322648982224,0.0024266619680104,0.8494900104520826,0.8503484027535833,0.8515147510522163,0.8530915738593815,0.8570731765921404,,Mut_prob,0.9,0.8593966625418985
0,HV,9.0,0.8523697839146497,0.0012857861538042,0.8502965428034808,0.851666126041704,0.8523220843294849,0.85335607962805,0.8539735934740562,0.8567688247614242,Mut_prob,0.95,0.8595087921637412
0,HV,10.0,0.8537629499701657,0.0021906605005405,0.8498744548698296,0.8526977185626584,0.8538987069051824,0.855701791270709,0.8564580655237457,,Mut_prob,1.0,0.8597522736283144
