,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:54.509479,0.7392651016913709
1,Run_10,0 days 00:02:30.608713,0.7588675733182513
2,Run_11,0 days 00:02:24.991973,0.7101191278296208
3,Run_12,0 days 00:03:09.369900,0.7384225835366722
4,Run_13,0 days 00:03:02.701347,0.7506925624573335
5,Run_14,0 days 00:04:13.399255,0.749629150475807
6,Run_15,0 days 00:06:15.979435,0.779271340957115
7,Run_16,0 days 00:09:05.628715,0.7779616419027182
8,Run_17,0 days 00:01:45.359478,0.7083401816917722
9,Run_18,0 days 00:04:45.558856,0.6856398914229067
10,Run_19,0 days 00:17:24.024722,0.793870705998033
11,Run_2,0 days 00:04:25.629107,0.7613521034400426
12,Run_20,0 days 00:03:23.386464,0.6878190527850147
13,Run_21,0 days 00:03:13.517925,0.7446207439000672
14,Run_22,0 days 00:05:34.378698,0.7251031685653828
15,Run_23,0 days 00:03:29.915038,0.7646234434427531
16,Run_24,0 days 00:06:30.956231,0.755690384283374
17,Run_25,0 days 00:03:38.058993,0.7189177505145762
18,Run_26,0 days 00:05:43.093901,0.7582939103442357
19,Run_27,0 days 00:08:26.507765,0.7760969059878065
20,Run_28,0 days 00:06:15.100772,0.7589919682411616
21,Run_29,0 days 00:03:24.554374,0.774395487430313
22,Run_3,0 days 00:02:18.457434,0.7106177329982117
23,Run_30,0 days 00:03:58.491140,0.7307461727677266
24,Run_4,0 days 00:04:12.502368,0.7616839949933982
25,Run_5,0 days 00:02:08.004214,0.7045845957360709
26,Run_6,0 days 00:03:27.115464,0.7099031989357459
27,Run_7,0 days 00:02:46.666833,0.7346171248802273
28,Run_8,0 days 00:02:21.301860,0.6746123971268938
29,Run_9,0 days 00:02:36.543432,0.7154742852212445
30,Average,0 days 00:04:30.877129533,0.7386741427625283
