,Run_number,Duration,HV Obtained
0,Run_1,0 days 02:55:36.749246,0.559559061852705
1,Run_10,0 days 03:10:27.398297,0.5565808710306179
2,Run_11,0 days 03:02:05.297242,0.5549463835306643
3,Run_12,0 days 04:09:38.536867,0.5612491279478848
4,Run_13,0 days 04:40:36.886304,0.5632775342921821
5,Run_14,0 days 02:50:05.960751,0.5612710923881674
6,Run_15,0 days 01:55:12.373186,0.5570783972330112
7,Run_16,0 days 02:51:50.532724,0.5598649582314945
8,Run_17,0 days 05:05:10.943773,0.5645017220463631
9,Run_18,0 days 02:28:10.791249,0.5589741443715067
10,Run_19,0 days 03:53:43.186766,0.5575976940843653
11,Run_2,0 days 03:16:17.928252,0.5568142240979286
12,Run_20,0 days 03:32:23.641590,0.5599093572984946
13,Run_21,0 days 03:24:35.299858,0.5598312471059514
14,Run_22,0 days 04:19:48.380962,0.5558617863426707
15,Run_23,0 days 02:54:33.199072,0.5621210502157951
16,Run_24,0 days 05:20:24.380763,0.5635687340582858
17,Run_25,0 days 03:42:20.687922,0.5654940461815141
18,Run_26,0 days 03:14:18.318637,0.5524617909700675
19,Run_27,0 days 04:06:13.592445,0.5613604383985603
20,Run_28,0 days 01:56:51.285120,0.5526952110111107
21,Run_29,0 days 05:07:53.993185,0.5687515084974155
22,Run_3,0 days 03:28:28.951223,0.5604449200204663
23,Run_30,0 days 02:39:44.700224,0.5598047080043075
24,Run_4,0 days 03:56:10.392533,0.5630809243356499
25,Run_5,0 days 03:07:59.832708,0.559939927595781
26,Run_6,0 days 04:57:16.384357,0.5716329793041662
27,Run_7,0 days 02:31:56.242732,0.5529974736366846
28,Run_8,0 days 02:55:39.298373,0.5523663955915331
29,Run_9,0 days 04:42:59.614584,0.5653733114796587
30,Average,0 days 03:32:37.159364833,0.5599803673718334
