,Run_nr,HV
0,Run_1,0.8079740179647672
1,Run_2,0.8112506057001894
2,Run_3,0.8152880730124022
3,Run_4,0.8096006984073588
4,Run_5,0.809069684555346
5,Run_6,0.8117375686293355
6,Run_7,0.8048520089223142
7,Run_8,0.8134539527694015
8,Run_9,0.8106042585228523
9,Run_10,0.8093275826855847
10,Run_11,0.8074574207784199
11,Run_12,0.8091033234418991
12,Run_13,0.8061230782784898
13,Run_14,0.8125929574588224
14,Run_15,0.8139649434746565
15,Run_16,0.8081269948059959
16,Run_17,0.81195862416954
17,Run_18,0.8067846430473627
18,Run_19,0.8089575549335031
19,Run_20,0.808718879024152
20,Means,0.8098473435291197
