,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:05:14.468454,0.8216858688644073
1,Run_10,0 days 00:03:38.164740,0.8101301104076314
2,Run_2,0 days 00:03:50.967058,0.8202033550784708
3,Run_3,0 days 00:07:40.834125,0.8122077121152051
4,Run_4,0 days 00:04:15.285872,0.8098065363560276
5,Run_5,0 days 00:05:43.323321,0.8207439800409273
6,Run_6,0 days 00:04:50.030887,0.8151070637657134
7,Run_7,0 days 00:04:19.863499,0.8024700553840238
8,Run_8,0 days 00:04:24.430142,0.8101597446648324
9,Run_9,0 days 00:04:22.733619,0.8292562201905402
