,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:07:45.453804,0.8476903300215048
1,Run_10,0 days 00:10:38.969861,0.8523885611767202
2,Run_2,0 days 00:04:16.497671,0.8493386354625948
3,Run_3,0 days 00:12:08.184233,0.8527497787442282
4,Run_4,0 days 00:04:39.116034,0.8510814501563809
5,Run_5,0 days 00:04:12.936194,0.8518751676938541
6,Run_6,0 days 00:05:02.720995,0.8521907324867546
7,Run_7,0 days 00:04:15.756221,0.8476895290956346
8,Run_8,0 days 00:11:40.930316,0.850265306694539
9,Run_9,0 days 00:03:34.011245,0.8457657051551593
10,Average,0 days 00:06:49.457657400,0.8501035196687372
