,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:06:29.671625,0.7765411507248458
1,Run_10,0 days 00:09:27.971232,0.7872286867206095
2,Run_2,0 days 00:09:36.191047,0.7937577156987199
3,Run_3,0 days 00:06:03.645754,0.7756630556272711
4,Run_4,0 days 00:04:29.454288,0.7316370228694357
5,Run_5,0 days 00:04:40.083455,0.7672682957170112
6,Run_6,0 days 00:05:29.293566,0.7794287313623625
7,Run_7,0 days 00:07:05.047805,0.7785195521293389
8,Run_8,0 days 00:04:23.631679,0.7567478388530188
9,Run_9,0 days 00:03:15.563217,0.7129032089062246
