,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7765411507248458,258,78,25710
1,Run_2,0.7937577156987199,349,60,34745
2,Run_3,0.7756630556272711,235,78,23409
3,Run_4,0.7316370228694357,213,71,21229
4,Run_5,0.7672682957170112,207,47,20611
5,Run_6,0.7794287313623625,217,66,21467
6,Run_7,0.7785195521293389,296,79,29338
7,Run_8,0.7567478388530188,185,75,18365
8,Run_9,0.7129032089062246,160,68,15903
9,Run_10,0.7872286867206095,354,48,35280
