,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,9.0,0.7036984917086477,0.015399742918814,0.6885729737925861,0.6917974033014834,0.7014445193211838,0.7096169411066353,0.7363892480427299,0.7665808098782385,Choice_import_saved_set,0,0.7700102637043418
0,HV,10.0,0.7227241841356158,0.025565016630889,0.690921407385684,0.7033144943064505,0.7200309501634855,0.7411416908760453,0.7647720335297252,,Choice_import_saved_set,1,0.7797886839248138
0,HV,10.0,0.7154529301714365,0.0334407306229957,0.6584855029440528,0.7027462042986042,0.7208321827177364,0.7390484220925263,0.7558248080662513,,Choice_import_saved_set,2,0.7651562802503009
