,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7937251017732054,0.024084688939412627,0.7520814061054579,0.7765256636671992,0.7989123426681243,0.8081958744308421,0.8307691691595485,0.6799956750003003
