,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:07:17.145942,0.8307691691595485
1,Run_10,0 days 00:02:22.380285,0.8023643331691437
2,Run_2,0 days 00:02:41.761507,0.768826363275947
3,Run_3,0 days 00:02:37.329078,0.7946153753739322
4,Run_4,0 days 00:02:21.531662,0.7765256636671992
5,Run_5,0 days 00:01:30.076341,0.6799956750003003
6,Run_6,0 days 00:01:23.471381,0.7520814061054579
7,Run_7,0 days 00:01:33.529504,0.7989123426681243
8,Run_8,0 days 00:03:16.607421,0.808195874430842
9,Run_9,0 days 00:02:30.000466,0.8112353881086537
