,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.6559697893281606,166,83,11843
1,Run_2,0.6849790794147742,112,82,9992
2,Run_3,0.7567518264883848,465,0,40009
3,Run_4,0.7167623058594632,157,83,14389
4,Run_5,0.747820203735019,447,4,40082
5,Run_6,0.7532551232337896,440,0,40051
6,Run_7,0.7409186550717677,454,0,40019
7,Run_8,0.7481945957038981,477,0,40007
8,Run_9,0.7483515567668748,543,0,40051
9,Run_10,0.752494183823017,451,0,40006
