,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:03:19.924846,0.7925201532972116
1,Run_10,0 days 00:03:15.934906,0.7984758380688075
2,Run_2,0 days 00:05:22.054587,0.81028388817473
3,Run_3,0 days 00:04:05.295244,0.8086219669938448
4,Run_4,0 days 00:04:21.834768,0.8123342584027134
5,Run_5,0 days 00:05:44.478239,0.8083704762705686
6,Run_6,0 days 00:03:46.567438,0.8034664071666847
7,Run_7,0 days 00:04:38.298588,0.8057114023811527
8,Run_8,0 days 00:03:22.639306,0.7794626588336117
9,Run_9,0 days 00:05:22.962658,0.79387692172151
