,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:23:14.152732,0.7444208757127969
1,Run_10,0 days 00:20:49.993042,0.7438561452454348
2,Run_2,0 days 00:21:42.963063,0.7576514731600635
3,Run_3,0 days 00:23:13.688939,0.7542130029017373
4,Run_4,0 days 00:19:36.851005,0.74046151637205
5,Run_5,0 days 00:22:11.822979,0.7496948486049386
6,Run_6,0 days 00:22:48.881117,0.7478775327841639
7,Run_7,0 days 00:23:38.392356,0.7343819111544677
8,Run_8,0 days 00:19:38.526720,0.7358839638544057
9,Run_9,0 days 00:22:07.819552,0.7388485247804286
