,Run_nr,HV
0,Run_1,0.851505940867643
1,Run_2,0.8495492789664854
2,Run_3,0.8578789080176684
3,Run_4,0.8546607878707784
4,Run_5,0.8566751164345983
5,Run_6,0.8521250565653896
6,Run_7,0.8558101164946679
7,Run_8,0.8545614730628606
8,Run_9,0.8529275842874364
9,Run_10,0.8536372046085275
10,Means,0.8539331467176057
