,Run_nr,HV
0,Run_1,0.7827961123058256
1,Run_2,0.7937936254309983
2,Run_3,0.773293126854644
3,Run_4,0.7851668528819313
4,Run_5,0.7650011413193651
5,Run_6,0.8045861015333725
6,Run_7,0.7967570511511307
7,Run_8,0.7965600233870352
8,Run_9,0.7721798398949185
9,Run_10,0.7965528150542027
10,Run_11,0.7803500846979108
11,Run_12,0.7599240722274951
12,Run_13,0.7716023723424279
13,Run_14,0.7892491720428815
14,Run_15,0.7839230150053462
15,Run_16,0.8068719439672263
16,Run_17,0.7859133157930568
17,Run_18,0.7840103159252095
18,Run_19,0.7697089835850246
19,Run_20,0.7647969052224372
20,Means,0.783151843531122
