,Run_number,Duration,HV Obtained
0,Run_1,0 days 03:19:34.644603,0.6453307909136916
1,Run_10,0 days 03:25:13.490735,0.6438168558286681
2,Run_2,0 days 03:26:07.728753,0.6465257532066683
3,Run_3,0 days 03:02:58.054792,0.6448668203672971
4,Run_4,0 days 03:21:59.536634,0.6416246430139081
5,Run_5,0 days 03:17:18.878091,0.6402916111295365
6,Run_6,0 days 03:12:38.153148,0.6445197874649562
7,Run_7,0 days 03:19:50.108698,0.6473844624191181
8,Run_8,0 days 03:26:46.842322,0.6427517583711342
9,Run_9,0 days 03:14:30.831560,0.6476871805346405
10,Average,0 days 03:18:41.826933600,0.6444799663249619
