,count,mean,std,min,lq,med,uq,max,outliers
HV,9.0,0.7193239199615523,0.03645718149889064,0.6401536678337368,0.7289887112491571,0.7364567624520918,0.7390149101473951,0.7444039518756946,0.4919008576516845
