,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:02:54.397553,0.7871819823716216
1,Run_10,0 days 00:02:53.152076,0.7787522375866501
2,Run_11,0 days 00:02:50.017749,0.7901165747604232
3,Run_12,0 days 00:03:01.840293,0.792869356976665
4,Run_13,0 days 00:02:58.543737,0.785961371345275
5,Run_14,0 days 00:03:06.488194,0.7891971118613117
6,Run_15,0 days 00:03:05.613723,0.7915990885463596
7,Run_16,0 days 00:03:15.899959,0.7886268526416536
8,Run_17,0 days 00:02:55.354679,0.7879404591708014
9,Run_18,0 days 00:02:50.410811,0.7785800385245344
10,Run_19,0 days 00:02:55.009230,0.7981971158659409
11,Run_2,0 days 00:02:52.125802,0.7999599537064846
12,Run_20,0 days 00:02:56.462750,0.7870514314547618
13,Run_3,0 days 00:02:54.334519,0.7896728618282736
14,Run_4,0 days 00:03:01.611604,0.8012862869477118
15,Run_5,0 days 00:02:58.334215,0.7948132040638979
16,Run_6,0 days 00:02:50.808446,0.7997268842782257
17,Run_7,0 days 00:02:58.343654,0.7902327090116172
18,Run_8,0 days 00:03:06.280054,0.7892563803757144
19,Run_9,0 days 00:03:00.689276,0.7832254085723096
20,Average,0 days 00:02:58.285916200,0.7902123654945117
