,Run_nr,HV
0,Run_1,0.7871819823716216
1,Run_2,0.7999599537064846
2,Run_3,0.7896728618282736
3,Run_4,0.8012862869477118
4,Run_5,0.7948132040638979
5,Run_6,0.7997268842782257
6,Run_7,0.7902327090116172
7,Run_8,0.7892563803757144
8,Run_9,0.7832254085723096
9,Run_10,0.7787522375866501
10,Run_11,0.7901165747604232
11,Run_12,0.792869356976665
12,Run_13,0.785961371345275
13,Run_14,0.7891971118613117
14,Run_15,0.7915990885463596
15,Run_16,0.7886268526416536
16,Run_17,0.7879404591708014
17,Run_18,0.7785800385245344
18,Run_19,0.7981971158659409
19,Run_20,0.7870514314547618
20,Means,0.7902123654945117
