,Run_nr,HV,Epochs,Poor_epochs,Total_iterations
0,Run_1,0.7159546871372849,438,0,40069
1,Run_2,0.7452337552999764,424,18,40029
2,Run_3,0.7183360952081917,424,0,40037
3,Run_4,0.7358351778291095,443,0,40084
4,Run_5,0.7318879128414766,429,0,40054
5,Run_6,0.7187991173053982,431,0,40022
6,Run_7,0.7175284124315494,436,0,40053
7,Run_8,0.717993203464128,394,73,36403
8,Run_9,0.7050763989207749,259,78,23155
9,Run_10,0.7269420168976011,434,0,40087
