,Run_nr,HV
0,Run_1,0.747475970793688
1,Run_2,0.7445562780466817
2,Run_3,0.7456750097068443
3,Run_4,0.7456609163080069
4,Run_5,0.7434210711330509
5,Run_6,0.7461326314966293
6,Run_7,0.7518451841928798
7,Run_8,0.7425992690524477
8,Run_9,0.7405634901685254
9,Run_10,0.7544285670197132
10,Run_11,0.7527079116118235
11,Run_12,0.7452245170878659
12,Run_13,0.7357119960346219
13,Run_14,0.7408884466625789
14,Run_15,0.7441587840712456
15,Run_16,0.7501339223266468
16,Run_17,0.7434023769438896
17,Run_18,0.7559266194019838
18,Run_19,0.7448384639683395
19,Run_20,0.7502614640747675
20,Means,0.7462806445051116
