,Run_nr,HV
0,Run_1,0.6922541236891716
1,Run_2,0.6913762545234436
2,Run_3,0.6970089267490487
3,Run_4,0.6968921587999201
4,Run_5,0.6813523179722178
5,Run_6,0.7032701890107648
6,Run_7,0.6972759543284526
7,Run_8,0.7046191465825685
8,Run_9,0.7037573415276728
9,Run_10,0.6980288458472786
10,Run_11,0.695739476452212
11,Run_12,0.6929022900041213
12,Run_13,0.6971882543559488
13,Run_14,0.7017103211358577
14,Run_15,0.6932065488108474
15,Run_16,0.6959679030709147
16,Run_17,0.6980510284243522
17,Run_18,0.6935056263905874
18,Run_19,0.69952247199523
19,Run_20,0.6885113989753706
20,Means,0.696107028932299
