,Run_number,Duration,HV Obtained
0,Run_1,0 days 02:34:04.309926,0.638774674242775
1,Run_10,0 days 02:42:16.040963,0.6342896846316611
2,Run_2,0 days 02:27:50.305309,0.6432296144747883
3,Run_3,0 days 02:27:33.220837,0.6393255436360823
4,Run_4,0 days 02:36:40.032542,0.6425780217593151
5,Run_5,0 days 02:44:30.331936,0.6383524741154989
6,Run_6,0 days 02:43:59.432045,0.6412324184888658
7,Run_7,0 days 02:29:53.371927,0.6403435437052988
8,Run_8,0 days 02:31:33.433603,0.6402497026734632
9,Run_9,0 days 02:47:13.741201,0.6434081531312139
10,Average,0 days 02:36:33.422028900,0.6401783830858963
