,Run_nr,HV
0,Run_1,0.8525351306109863
1,Run_2,0.8498632419076453
2,Run_3,0.8535394916523502
3,Run_4,0.8495340613749494
4,Run_5,0.8512944964378821
5,Run_6,0.8536660379398584
6,Run_7,0.8478929642666921
7,Run_8,0.8495933298893519
8,Run_9,0.8511206955240258
9,Run_10,0.851519556607438
10,Run_11,0.8538446444089368
11,Run_12,0.8472305985719494
12,Run_13,0.8509076492425243
13,Run_14,0.8515796260477112
14,Run_15,0.8538078018189028
15,Run_16,0.854782528603065
16,Run_17,0.8511150890429338
17,Run_18,0.8478096679761804
18,Run_19,0.8498856678320137
19,Run_20,0.8528963481784944
20,Means,0.8512209313966945
