,Run_number,Duration,HV Obtained
0,Run_1,0 days 00:08:48.726006,0.8525351306109863
1,Run_10,0 days 00:02:44.194705,0.851519556607438
2,Run_11,0 days 00:10:15.924788,0.8538446444089368
3,Run_12,0 days 00:19:51.459190,0.8472305985719494
4,Run_13,0 days 00:03:18.196887,0.8509076492425243
5,Run_14,0 days 00:04:35.165480,0.8515796260477112
6,Run_15,0 days 00:04:33.962591,0.8538078018189028
7,Run_16,0 days 00:03:13.348214,0.854782528603065
8,Run_17,0 days 00:02:43.680905,0.8511150890429338
9,Run_18,0 days 00:07:46.949108,0.8478096679761804
10,Run_19,0 days 00:03:08.889776,0.8498856678320137
11,Run_2,0 days 00:03:01.241786,0.8498632419076453
12,Run_20,0 days 00:03:00.176538,0.8528963481784944
13,Run_3,0 days 00:03:21.997675,0.8535394916523502
14,Run_4,0 days 00:04:19.941658,0.8495340613749494
15,Run_5,0 days 00:02:42.313761,0.8512944964378821
16,Run_6,0 days 00:02:38.802614,0.8536660379398584
17,Run_7,0 days 00:02:34.497892,0.8478929642666921
18,Run_8,0 days 00:02:45.988182,0.8495933298893519
19,Run_9,0 days 00:11:25.595246,0.8511206955240258
20,Average,0 days 00:05:20.552650100,0.8512209313966945
