,Unnamed: 0,Generation,HV,APD,mean_f_1,mean_f_2
0,0.0,0.0,0.6084535687422302,0.0,27.80292912910746,3149.965
1,1.0,1.0,0.6124320028283546,0.0,27.79228843107324,3089.18675
2,2.0,2.0,0.6136364834687279,0.0,27.781786786031056,3058.4922500000002
3,3.0,3.0,0.6143296214694988,0.0,27.782938739969882,3013.9819999999995
4,4.0,4.0,0.6148668249842449,0.0,27.76835124744735,3010.92025
5,5.0,5.0,0.615264987654785,0.0,27.739987581736415,3008.5597499999994
6,6.0,6.0,0.6158907624376161,0.0,27.73983364137049,2989.87275
7,7.0,7.0,0.616245356450805,0.0,27.745296600074255,2975.865
8,8.0,8.0,0.6166502505331792,0.0,27.745492761814397,2953.55325
9,9.0,9.0,0.6170152310248501,0.0,27.740942523566908,2938.1455
10,10.0,10.0,0.617285120770912,0.0,27.737641864002974,2934.6325
11,11.0,11.0,0.6176214079791338,0.0,27.75068464128799,2899.6215
12,12.0,12.0,0.617921541588848,0.0,27.749683469130968,2889.8425
13,13.0,13.0,0.6183960978776215,0.0,27.745108675405852,2883.8875
14,14.0,14.0,0.6189260215224299,0.0,27.76758638018523,2861.87325
15,15.0,15.0,0.6192675437730009,0.0,27.777049671507257,2842.9485
16,16.0,16.0,0.6196447604715285,0.0,27.79444477041606,2823.47025
17,17.0,17.0,0.6198595005565719,0.0,27.80301999216156,2810.4284999999995
18,18.0,18.0,0.620304788671593,0.0,27.813475240310247,2791.9175000000005
19,19.0,19.0,0.6205181486018694,0.0,27.808713610016717,2790.57075
20,20.0,20.0,0.620646040596738,0.0,27.790581013428493,2781.4294999999997
21,21.0,21.0,0.6210490833669364,0.0,27.801682911673083,2760.2827500000003
22,22.0,22.0,0.6213431950869884,0.0,27.80351059066812,2753.6192499999997
23,23.0,23.0,0.6215265360586808,0.0,27.7971400090761,2754.4272499999997
24,24.0,24.0,0.6217265195828833,0.0,27.78463257131955,2760.10375
25,25.0,25.0,0.6218787882439339,0.0,27.781883535138927,2754.449
26,26.0,26.0,0.6221877221679033,0.0,27.765676030343037,2757.6805
27,27.0,27.0,0.622611933415907,0.0,27.76600723096599,2744.3475
28,28.0,28.0,0.622874614070676,0.0,27.76207763206749,2739.2292500000003
29,29.0,29.0,0.6232519369589988,0.0,27.750956330060443,2738.2807500000004
30,30.0,30.0,0.6236670508504911,0.0,27.762370005569426,2714.72525
31,31.0,31.0,0.6238045196030804,0.0,27.74724434652118,2726.678
32,32.0,32.0,0.6240486818555889,0.0,27.765004721116366,2709.773
33,33.0,33.0,0.6241241876333993,0.0,27.764624143959246,2704.6825
34,34.0,34.0,0.6242061782459113,0.0,27.772000439365495,2695.4887499999995
35,35.0,35.0,0.624655428290454,0.0,27.754933614554766,2712.061
36,36.0,36.0,0.6247100274607942,0.0,27.750553031725083,2711.91975
37,37.0,37.0,0.6249161942652666,0.0,27.749098590626865,2701.6292499999995
38,38.0,38.0,0.6250788273415873,0.0,27.736630332721386,2712.9649999999997
39,39.0,39.0,0.625227759079303,0.0,27.71909350027848,2718.7189999999996
40,40.0,40.0,0.625523156907388,0.0,27.740632563068555,2709.7295
41,41.0,41.0,0.6258046831268435,0.0,27.74548269611585,2703.5905
42,42.0,42.0,0.6258505133394066,0.0,27.735789131892176,2709.71525
43,43.0,43.0,0.6260283202463054,0.0,27.727966652571222,2715.9265000000005
44,44.0,44.0,0.6262783674987736,0.0,27.729722592772127,2709.0392500000003
45,45.0,45.0,0.6263757992463672,0.0,27.70621723942325,2718.93925
46,46.0,46.0,0.6269091348172089,0.0,27.71978369087646,2699.13375
47,47.0,47.0,0.6270239222209363,0.0,27.705464298459123,2710.6587499999996
48,48.0,48.0,0.6271104696489868,0.0,27.705019817859274,2708.38675
49,49.0,49.0,0.6277137753996833,0.0,27.714545458342787,2693.25575
50,50.0,50.0,0.6278164477565055,0.0,27.696588814744523,2705.71025
51,51.0,51.0,0.6278967013140716,0.0,27.712630298170346,2695.6040000000003
52,52.0,52.0,0.6281159731025797,0.0,27.70461806091297,2698.1615
53,53.0,53.0,0.6282491393070193,0.0,27.71414073361661,2694.6974999999998
54,54.0,54.0,0.6285680906120994,0.0,27.716871759421593,2697.3637499999995
55,55.0,55.0,0.6287145690445964,0.0,27.71920910548897,2689.2692500000003
56,56.0,56.0,0.6288283521958624,0.0,27.714854889230395,2682.7129999999997
57,57.0,57.0,0.6290280247431485,0.0,27.732380286309528,2668.5420000000004
58,58.0,58.0,0.6293349742789359,0.0,27.731497140514442,2664.5
59,59.0,59.0,0.6294804251681819,0.0,27.723088761113058,2669.34725
60,60.0,60.0,0.6295832952906628,0.0,27.731771619670376,2671.63175
61,61.0,61.0,0.6297010829262966,0.0,27.72676933053487,2672.26325
62,62.0,62.0,0.6298067872155041,0.0,27.72432695393881,2670.481
63,63.0,63.0,0.6298535439013757,0.0,27.707569088161883,2670.5572500000003
64,64.0,64.0,0.6299548832961788,0.0,27.699158886837598,2675.825
65,65.0,65.0,0.6304216641213107,0.0,27.694129650982898,2676.94025
66,66.0,66.0,0.6304873900149133,0.0,27.70559125755482,2664.7612499999996
67,67.0,67.0,0.6309111451088419,0.0,27.67541004764949,2682.61375
68,68.0,68.0,0.6309877311423835,0.0,27.66370959693888,2685.7357500000007
69,69.0,69.0,0.6310486812524523,0.0,27.653722872274585,2692.9269999999997
70,70.0,70.0,0.6312844624703164,0.0,27.639522987788517,2699.3832500000003
71,71.0,71.0,0.6314619901409407,0.0,27.64938516471049,2692.0710000000004
