,Run_nr,HV
0,Run_1,0.749658818234678
1,Run_2,0.7510690013385621
2,Run_3,0.743033353810382
3,Run_4,0.7479878593885502
4,Run_5,0.734540716694265
5,Run_6,0.7394783501306459
6,Run_7,0.7409673705824737
7,Run_8,0.7456629965354312
8,Run_9,0.7431804488331879
9,Run_10,0.7363361466125815
10,Run_11,0.7382780268231468
11,Run_12,0.7372468285246991
12,Run_13,0.7503890212803321
13,Run_14,0.7390085598490076
14,Run_15,0.7323346365622374
15,Run_16,0.7441488518983445
16,Run_17,0.7342028956504305
17,Run_18,0.7474196360113228
18,Run_19,0.7285829646794466
19,Run_20,0.733578217736495
20,Means,0.740855235058811
